ECCS_Clone_RowId,FacilityMnem_Source,Accommodation_Mnem_Source,Accommodation_Name_Source,PA_Code_Source,Active_Source,TargetMatchMtx,DB_RecordCount,FacilityMnem_Target,Accommodation_Mnem_Target,Accommodation_Name_Target,PA_Code_Target,Active_Target,DisplayCurrentValues,ExcludeFromSharepoint,Action To Take,Update_User,Update_Datetime,System_Update_User,System_Update_Datetime,ECCS_SourceServer,ECCS_SourceDatabase,ECCS_SourceProcedure,ECCS_ScopeKind,ECCS_ScopeValue,ECCS_SourceUser,ECCS_ClonedAtUtc
1611,COCMN,NU,NURSERY,NU,Y,"TEST (2026-08-12),ZCON (2026-08-12),LIVE (2026-08-11)",0,COCMN,PR,PRIVATE ROOM,PR,Y,Y,N,None,FAK3017,58:34.1,corpsvcmtxcutoverrpt_sql,47:33.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1612,COCMN,P,PRIVATE ROOM,PR,Y,"TEST (2026-08-12),ZCON (2026-08-12),LIVE (2026-08-11)",0,COCMN,PR,PRIVATE ROOM,PR,Y,Y,N,None,FAK3017,51:56.9,corpsvcmtxcutoverrpt_sql,47:33.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1613,COCMN,PCU,PROGRESSIVE CARE UNIT,PC,Y,"TEST (2026-08-12),ZCON (2026-08-12),LIVE (2026-08-11)",0,COCMN,PC,PROGRESSIVE CARE,PC,Y,Y,N,None,FAK3017,50:51.2,corpsvcmtxcutoverrpt_sql,00:05.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1614,COCMN,PR,PRIVATE ROOM - PATIENT REQUEST,PT,N,NO MATCH,0,COCMN,,,,,N,Y,None,FAK3017,28:50.3,corpsvcmtxcutoverrpt_sql,47:33.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1615,COCMN,PS,SURGERY PRIVATE,PS,N,NO MATCH,0,COCMN,,,,,N,Y,None,FAK3017,28:50.3,corpsvcmtxcutoverrpt_sql,47:33.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1616,COCMN,RHB,REHAB,PA,Y,"TEST (2026-08-12),ZCON (2026-08-12),LIVE (2026-08-11)",0,COCMN,PR,PRIVATE ROOM,PR,Y,Y,N,None,FAK3017,58:34.1,corpsvcmtxcutoverrpt_sql,47:33.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1617,COCMN,RHBP,PRIVATE REHABILITATION,RP,Y,"TEST (2026-08-12),ZCON (2026-08-12),LIVE (2026-08-11)",0,COCMN,PR,PRIVATE ROOM,PR,Y,Y,N,None,FAK3017,58:34.1,corpsvcmtxcutoverrpt_sql,47:33.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1618,COCMN,RHBS,SEMI-PRIVATE REHABILITATION,RS,Y,"TEST (2026-08-12),ZCON (2026-08-12),LIVE (2026-08-11)",0,COCMN,PR,PRIVATE ROOM,PR,Y,Y,N,None,FAK3017,58:34.2,corpsvcmtxcutoverrpt_sql,47:33.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1619,COCMN,S,SEMI-PRIVATE ROOM,SP,Y,"TEST (2026-08-12),ZCON (2026-08-12),LIVE (2026-08-11)",0,COCMN,SP,SEMI PRIVATE ROOM,SP,Y,Y,N,None,FAK3017,51:57.0,corpsvcmtxcutoverrpt_sql,47:33.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1620,COCMN,SL,SEMI-PRIVATE ROOM LOCKED,SL,Y,"TEST (2026-08-12),ZCON (2026-08-12),LIVE (2026-08-11)",0,COCMN,PR,PRIVATE ROOM,PR,Y,Y,N,None,FAK3017,58:34.2,corpsvcmtxcutoverrpt_sql,47:33.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1621,COCMN,SNF,SKILLED NURSING FACILITY,AP,Y,"TEST (2026-08-12),ZCON (2026-08-12),LIVE (2026-08-11)",0,COCMN,PR,PRIVATE ROOM,PR,Y,Y,N,None,FAK3017,18:36.1,corpsvcmtxcutoverrpt_sql,47:33.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1622,COCMN,SS,SURGERY SEMI-PRIVATE,SS,Y,"TEST (2026-08-12),ZCON (2026-08-12),LIVE (2026-08-11)",0,COCMN,PR,PRIVATE ROOM,PR,Y,Y,N,None,FAK3017,18:36.1,corpsvcmtxcutoverrpt_sql,47:33.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1623,COCMN,TE,TELEMETRY,TE,Y,"TEST (2026-08-12),ZCON (2026-08-12),LIVE (2026-08-11)",0,COCMN,TEL,TELEMETRY,TE,Y,Y,N,None,FAK3017,51:57.2,corpsvcmtxcutoverrpt_sql,47:33.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1624,COCMN,W,WARD,WD,Y,"TEST (2026-08-12),ZCON (2026-08-12),LIVE (2026-08-11)",0,COCMN,PR,PRIVATE ROOM,PR,Y,Y,N,None,FAK3017,18:36.1,corpsvcmtxcutoverrpt_sql,47:33.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1625,COCMSO,B,NEWBORN,B,N,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1626,COCMSO,BB,BOARDER BABY,BB,N,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1627,COCMSO,CC,CORONARY CARE,CC,Y,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1628,COCMSO,DX,DETOX,DX,Y,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1629,COCMSO,EC,ECMO,EC,Y,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1630,COCMSO,HOLD,HOLD PATIENTS,H,Y,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1631,COCMSO,I,INTENSIVE CARE,IC,Y,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1632,COCMSO,L1,NEWBORN,L1,Y,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1633,COCMSO,L2,NEWBORN LEVEL II,L2,Y,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1634,COCMSO,L3,NEWBORN LEVEL III,L3,Y,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1635,COCMSO,L4,NEWBORN LEVEL IV,L4,Y,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1636,COCMSO,LD,LABOR AND DELIVERY,LD,Y,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1637,COCMSO,MBC,MOTHER BABY CARE,MB,Y,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1638,COCMSO,MSO,MED SURG OVERFLOW,MS,Y,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1639,COCMSO,N1,NICU LEVEL I,N1,N,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1640,COCMSO,N2,NICU LEVEL II,N2,N,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1641,COCMSO,N3,NICU LEVEL III,N3,N,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1642,COCMSO,N4,NICU LEVEL IV,N4,N,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1643,COCMSO,NB,NEWBORN BASIC CARE,NB,N,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1644,COCMSO,P,PRIVATE  ROOM,P,Y,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1645,COCMSO,PCU,PROGRESSIVE CARE,PU,Y,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1646,COCMSO,PS,PSYCHIATRIC,PS,Y,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1647,COCMSO,S,SEMI-PRIVATE ROOM,S,Y,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1648,COCMSO,T,TELEMETRY,TL,Y,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1649,COCMSO,TM,SUITE MEDICAL DELUXE ROOM,TM,Y,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1650,COCMSO,TR,TRAUMA,TR,Y,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1651,COCMSO,WS,WOMEN'S SERVICES,WS,N,NO MATCH,0,COCMSO,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1652,COCMT,1,NICU LEVEL 1,NI,N,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1653,COCMT,B,NEWBORN,B,N,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1654,COCMT,BB,BOARDER BABY,BB,N,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1655,COCMT,DX,DETOX,DX,Y,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1656,COCMT,EC,ECMO,EC,Y,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1657,COCMT,HOLD,HOLD PATIENTS,H,Y,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1658,COCMT,I,INTENSIVE CARE,IC,Y,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1659,COCMT,J,PRIVATE - MEDICALLY JUSTIFIED,J,Y,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1660,COCMT,L,LABOR & DELIVERY INTERMEDIATE,L,Y,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1661,COCMT,L1,NEWBORN,L1,Y,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1662,COCMT,L2,NEWBORN LEVEL II,L2,Y,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1663,COCMT,L3,NEWBORN LEVEL III,L3,Y,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1664,COCMT,L4,NEWBORN LEVEL IV,L4,Y,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1665,COCMT,M,CORONARY CARE,CC,Y,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1666,COCMT,MSO,MED SURG OVERFLOW,MS,Y,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1667,COCMT,N1,NICU LEVEL I,N1,N,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1668,COCMT,N2,NICU LEVEL II,N2,N,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1669,COCMT,N3,NICU LEVEL III,N3,N,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1670,COCMT,N4,NICU LEVEL IV,N4,N,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1671,COCMT,NB,NEWBORN BASIC CARE,NB,N,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1672,COCMT,P,PRIVATE  ROOM,P,Y,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1673,COCMT,PS,PSYCHIATRIC,PS,Y,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1674,COCMT,S,SEMI-PRIVATE ROOM,S,Y,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1675,COCMT,T,TELEMETRY,TL,Y,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1676,COCMT,TR,TRAUMA,TR,Y,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1677,COCMT,W,WARD,W,N,NO MATCH,0,COCMT,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1678,COCMTA,DX,DETOX,DX,Y,NO MATCH,0,COCMTA,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1679,COCMTA,EC,ECMO,EC,Y,NO MATCH,0,COCMTA,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1680,COCMTA,HOLD,HOLD PATIENTS,H,Y,NO MATCH,0,COCMTA,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1681,COCMTA,I,INTENSIVE CARE,IC,Y,NO MATCH,0,COCMTA,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1682,COCMTA,J,PRIVATE - MEDICALLY JUSTIFIED,J,Y,NO MATCH,0,COCMTA,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1683,COCMTA,MSO,MED SURG OVERFLOW,MS,Y,NO MATCH,0,COCMTA,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1684,COCMTA,P,PRIVATE  ROOM,P,Y,NO MATCH,0,COCMTA,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1685,COCMTA,PCU,PROGRESSIVE CARE,PU,Y,NO MATCH,0,COCMTA,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1686,COCMTA,PS,PSYCHIATRIC,PS,Y,NO MATCH,0,COCMTA,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1687,COCMTA,S,SEMI-PRIVATE ROOM,S,Y,NO MATCH,0,COCMTA,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1688,COCMTA,T,TELEMETRY,TL,Y,NO MATCH,0,COCMTA,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1689,COCMTA,TR,TRAUMA,TR,Y,NO MATCH,0,COCMTA,,,,,N,N,None,,,corpsvcmtxcutoverrpt_sql,45:52.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1690,COCNC,EC,ECMO,EC,Y,"TEST (2026-09-20),LIVE (2026-09-04)",0,COCNC,EC,ECMO,EC,Y,Y,N,None,RWM4772,21:59.0,corpsvcmtxcutoverrpt_sql,00:05.2,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1691,COCNC,IC,INTENSIVE CARE,IC,Y,"TEST (2026-09-20),ZCON (2026-09-20),LIVE (2026-09-04)",0,COCNC,IC,INTENSIVE CARE,IC,Y,Y,N,None,IIU4396,03:26.3,HCA\IIU4396,46:47.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
1692,COCNC,IM,INTERMEDIATE CARE,IM,Y,"TEST (2026-09-20),ZCON (2026-09-20),LIVE (2026-09-04)",0,COCNC,PR,PRIVATE ROOM,P,Y,Y,N,None,RWM4772,31:36.3,HCA\IIU4396,46:47.7,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
